,customerid,recency,frequency,monetary,avg_order_value,total_items,items_per_order
2265,15433,214,2,533.3,266.65,534,267.0
2266,15434,8,5,1041.48,208.296,647,129.4
2267,15435,22,1,149.29,149.29,54,54.0
2268,15436,12,3,1067.75,355.9166666666667,574,191.33333333333334
2269,15437,262,1,200.16,200.16,79,79.0
2270,15438,131,1,156.57999999999998,156.57999999999998,59,59.0
2271,15440,55,3,383.68,127.89333333333333,197,65.66666666666667
2272,15442,249,1,594.0,594.0,120,120.0
2273,15443,2,7,3213.59,459.0842857142857,1639,234.14285714285714
2274,15444,9,2,1411.21,705.605,759,379.5
2275,15445,264,1,113.5,113.5,58,58.0
2276,15447,331,1,155.17000000000002,155.17000000000002,85,85.0
2277,15448,313,1,494.64,494.64,232,232.0
2278,15449,26,3,974.52,324.84,812,270.6666666666667
2279,15450,30,1,429.84,429.84,376,376.0
2280,15452,30,3,528.48,176.16,280,93.33333333333333
2281,15453,2,7,1371.77,195.96714285714285,837,119.57142857142857
2282,15454,362,1,179.1,179.1,86,86.0
2283,15456,283,3,434.59,144.86333333333332,633,211.0
2284,15457,262,1,237.07,237.07,132,132.0
2285,15458,25,1,161.64,161.64,156,156.0
2286,15460,354,1,214.26,214.26,107,107.0
2287,15462,94,3,234.6,78.2,172,57.333333333333336
2288,15463,29,1,126.14,126.14,106,106.0
2289,15464,338,1,1044.65,1044.65,348,348.0
2290,15465,20,18,7354.62,408.59,1257,69.83333333333333
2291,15466,85,1,334.53,334.53,246,246.0
2292,15467,9,3,524.88,174.96,310,103.33333333333333
2293,15468,51,2,467.51,233.755,155,77.5
2294,15469,50,2,538.55,269.275,153,76.5
2295,15471,2,1,454.48,454.48,256,256.0
2296,15472,113,1,371.56,371.56,251,251.0
2297,15473,14,7,1771.2,253.02857142857144,672,96.0
2298,15475,77,1,454.11,454.11,319,319.0
2299,15478,40,2,1399.92,699.96,575,287.5
2300,15480,116,1,905.5,905.5,303,303.0
2301,15482,16,12,10879.76,906.6466666666666,5004,417.0
2302,15483,161,4,225.26,56.315,291,72.75
2303,15484,1,4,3590.41,897.6025,3150,787.5
2304,15485,30,3,2564.5,854.8333333333334,1281,427.0
2305,15488,93,1,91.32000000000001,91.32000000000001,73,73.0
2306,15489,23,3,1134.28,378.0933333333333,608,202.66666666666666
2307,15491,95,6,3100.09,516.6816666666667,1646,274.3333333333333
2308,15492,28,2,659.46,329.73,483,241.5
2309,15493,33,5,1953.41,390.682,551,110.2
2310,15494,21,2,1280.58,640.29,1139,569.5
2311,15497,18,2,1262.2,631.1,624,312.0
2312,15498,3,27,13316.4,493.2,6105,226.11111111111111
2313,15500,8,4,1131.56,282.89,572,143.0
2314,15502,16,12,10384.93,865.4108333333334,4236,353.0
2315,15503,363,1,141.04,141.04,70,70.0
2316,15504,81,1,52.83,52.83,33,33.0
2317,15505,53,5,3610.96,722.192,2390,478.0
2318,15506,23,3,972.08,324.0266666666667,842,280.6666666666667
2319,15507,172,1,475.86,475.86,160,160.0
2320,15508,189,6,1000.27,166.71166666666667,440,73.33333333333333
2321,15510,331,1,250.0,250.0,2,2.0
2322,15511,12,5,900.53,180.106,269,53.8
2323,15512,156,2,121.0,60.5,68,34.0
2324,15513,33,19,14758.22,776.7484210526316,5709,300.4736842105263
2325,15514,12,11,4023.7200000000003,365.7927272727273,2098,190.72727272727272
2326,15516,45,3,62.43,20.81,27,9.0
2327,15517,233,1,267.03,267.03,293,293.0
2328,15518,64,8,1921.55,240.19375,1263,157.875
2329,15520,2,1,343.5,343.5,314,314.0
2330,15521,40,8,3000.2,375.025,1836,229.5
2331,15522,33,2,397.99,198.995,572,286.0
2332,15523,84,1,412.01000000000005,412.01000000000005,132,132.0
2333,15524,25,1,440.0,440.0,4,4.0
2334,15525,2,3,734.37,244.79,387,129.0
2335,15526,33,2,148.44,74.22,24,12.0
2336,15527,19,8,2428.53,303.56625,991,123.875
2337,15528,254,1,229.33,229.33,123,123.0
2338,15529,23,11,3962.6,360.23636363636365,3455,314.09090909090907
2339,15530,22,4,1497.31,374.3275,938,234.5
2340,15531,8,2,1972.39,986.195,1085,542.5
2341,15532,25,4,1564.73,391.1825,515,128.75
2342,15533,19,3,807.57,269.19,289,96.33333333333333
2343,15535,173,4,502.9,125.725,135,33.75
2344,15537,163,1,110.92,110.92,29,29.0
2345,15539,7,1,538.46,538.46,410,410.0
2346,15540,11,1,213.3,213.3,200,200.0
2347,15541,114,1,85.13000000000001,85.13000000000001,49,49.0
2348,15543,288,1,127.86,127.86,86,86.0
2349,15544,9,9,3546.71,394.0788888888889,3109,345.44444444444446
2350,15545,54,2,288.96999999999997,144.48499999999999,162,81.0
2351,15547,7,14,4910.6,350.75714285714287,3999,285.64285714285717
2352,15549,77,3,1681.46,560.4866666666667,694,231.33333333333334
2353,15550,4,4,575.63,143.9075,295,73.75
2354,15551,37,1,436.06,436.06,218,218.0
2355,15552,217,1,90.12,90.12,60,60.0
2356,15553,60,1,428.93,428.93,449,449.0
2357,15554,278,1,217.2,217.2,74,74.0
2358,15555,12,16,4794.86,299.67875,4427,276.6875
2359,15556,24,1,279.77,279.77,236,236.0
2360,15557,29,1,468.91,468.91,213,213.0
2361,15561,12,4,800.5899999999999,200.14749999999998,267,66.75
2362,15562,352,1,134.55,134.55,39,39.0
2363,15563,22,4,1400.44,350.11,1501,375.25
2364,15565,50,2,173.16000000000003,86.58000000000001,60,30.0
2365,15567,19,1,186.01,186.01,223,223.0
2366,15568,3,3,758.29,252.76333333333332,461,153.66666666666666
2367,15569,104,5,1375.71,275.142,666,133.2
2368,15570,7,12,4148.82,345.73499999999996,2063,171.91666666666666
2369,15571,12,4,650.4300000000001,162.60750000000002,264,66.0
2370,15572,5,7,2533.42,361.9171428571429,1213,173.28571428571428
2371,15573,32,2,591.1899999999999,295.59499999999997,355,177.5
2372,15574,178,4,675.64,168.91,332,83.0
2373,15576,38,1,921.37,921.37,394,394.0
2374,15577,151,3,258.88,86.29333333333334,89,29.666666666666668
2375,15578,162,1,127.1,127.1,52,52.0
2376,15579,69,2,327.6,163.8,117,58.5
2377,15581,121,13,3675.77,282.7515384615385,283,21.76923076923077
2378,15582,25,3,682.9100000000001,227.63666666666668,453,151.0
2379,15584,24,4,720.86,180.215,313,78.25
2380,15585,177,1,455.3,455.3,320,320.0
2381,15587,50,4,913.68,228.42,312,78.0
2382,15589,256,3,478.53,159.51,243,81.0
2383,15592,47,1,388.58,388.58,354,354.0
2384,15593,71,1,199.8,199.8,60,60.0
2385,15594,16,5,1771.78,354.356,983,196.6
2386,15596,101,5,1406.59,281.318,561,112.2
2387,15597,35,1,324.57,324.57,279,279.0
2388,15598,53,1,240.68,240.68,160,160.0
2389,15599,27,2,761.74,380.87,718,359.0
2390,15601,11,14,6776.56,484.04,4983,355.92857142857144
2391,15602,8,9,1297.8700000000001,144.20777777777778,1137,126.33333333333333
2392,15603,79,1,48.480000000000004,48.480000000000004,96,96.0
2393,15604,52,1,216.39000000000001,216.39000000000001,159,159.0
2394,15605,36,5,1198.23,239.64600000000002,441,88.2
2395,15606,61,9,2920.16,324.4622222222222,892,99.11111111111111
2396,15607,337,1,104.76,104.76,202,202.0
2397,15608,28,4,1093.68,273.42,714,178.5
2398,15609,184,1,298.48,298.48,148,148.0
2399,15610,52,1,112.46000000000001,112.46000000000001,66,66.0
2400,15611,10,13,1591.45,122.41923076923078,504,38.76923076923077
2401,15612,36,2,195.15,97.575,52,26.0
2402,15615,10,23,10399.74,452.1626086956522,5508,239.47826086956522
2403,15618,33,4,776.851,194.21275,454,113.5
2404,15619,11,1,336.4,336.4,136,136.0
2405,15620,57,3,1553.18,517.7266666666667,915,305.0
2406,15621,4,4,1293.03,323.2575,501,125.25
2407,15622,43,9,3709.56,412.17333333333335,1674,186.0
2408,15623,141,1,301.03000000000003,301.03000000000003,125,125.0
2409,15624,117,4,588.13,147.0325,357,89.25
2410,15625,104,4,1534.26,383.565,1188,297.0
2411,15626,75,2,675.8,337.9,766,383.0
2412,15628,5,9,2870.2400000000002,318.91555555555556,1894,210.44444444444446
2413,15630,45,2,1186.35,593.175,800,400.0
2414,15632,16,8,3285.31,410.66375,2109,263.625
2415,15634,17,1,243.55,243.55,99,99.0
2416,15636,90,2,724.76,362.38,284,142.0
2417,15637,53,1,223.36,223.36,128,128.0
2418,15639,134,1,425.32,425.32,323,323.0
2419,15640,4,15,12416.11,827.7406666666667,6572,438.1333333333333
2420,15641,105,4,1887.2,471.8,1562,390.5
2421,15643,192,3,664.0,221.33333333333334,246,82.0
2422,15644,166,4,803.54,200.885,550,137.5
2423,15645,19,1,612.01,612.01,256,256.0
2424,15646,158,3,447.64000000000004,149.21333333333334,394,131.33333333333334
2425,15648,204,2,639.5,319.75,218,109.0
2426,15649,336,2,816.0,408.0,192,96.0
2427,15651,37,3,646.3,215.4333333333333,479,159.66666666666666
2428,15652,91,1,337.74,337.74,208,208.0
2429,15653,93,2,877.44,438.72,1200,600.0
2430,15654,9,2,922.53,461.265,475,237.5
2431,15655,243,1,560.6700000000001,560.6700000000001,324,324.0
2432,15656,45,4,748.5,187.125,343,85.75
2433,15657,23,1,30.0,30.0,24,24.0
2434,15658,190,5,1024.1000000000001,204.82000000000002,242,48.4
2435,15659,44,1,306.45,306.45,111,111.0
2436,15660,25,9,1600.86,177.87333333333333,1050,116.66666666666667
2437,15661,317,2,309.8,154.9,236,118.0
2438,15663,106,1,138.14,138.14,106,106.0
2439,15664,51,1,386.43,386.43,157,157.0
2440,15665,168,2,2222.21,1111.105,1654,827.0
2441,15667,40,1,301.32000000000005,301.32000000000005,240,240.0
2442,15668,218,1,76.32000000000001,76.32000000000001,72,72.0
2443,15669,40,4,684.34,171.085,342,85.5
2444,15670,297,1,173.05,173.05,91,91.0
2445,15671,19,7,2657.13,379.59000000000003,1699,242.71428571428572
2446,15673,88,4,2726.23,681.5575,1451,362.75
2447,15674,73,5,2446.6,489.32,1275,255.0
2448,15675,81,3,323.69,107.89666666666666,527,175.66666666666666
2449,15676,19,3,3435.76,1145.2533333333333,2252,750.6666666666666
2450,15677,49,1,657.23,657.23,319,319.0
2451,15678,53,1,352.7,352.7,184,184.0
2452,15679,24,4,781.28,195.32,1170,292.5
2453,15680,9,3,1333.68,444.56,952,317.3333333333333
2454,15681,25,5,1426.16,285.232,816,163.2
2455,15683,117,1,193.75,193.75,131,131.0
2456,15687,9,9,2993.1,332.56666666666666,1310,145.55555555555554
2457,15689,120,2,254.1,127.05,84,42.0
2458,15690,4,2,239.76,119.88,408,204.0
2459,15691,252,1,136.8,136.8,72,72.0
2460,15692,28,1,191.04,191.04,138,138.0
2461,15694,1,14,6479.4,462.8142857142857,1677,119.78571428571429
2462,15695,267,2,409.98,204.99,212,106.0
2463,15696,33,8,2711.11,338.88875,1015,126.875
2464,15699,18,1,309.65,309.65,113,113.0
2465,15700,172,2,696.68,348.34,357,178.5
2466,15701,2,4,1529.0,382.25,912,228.0
2467,15703,265,1,211.5,211.5,66,66.0
2468,15704,140,4,2293.62,573.405,1028,257.0
2469,15705,201,1,143.1,143.1,62,62.0
2470,15706,64,4,1060.56,265.14,321,80.25
2471,15707,35,4,916.98,229.245,594,148.5
2472,15708,41,7,3235.25,462.17857142857144,1217,173.85714285714286
2473,15709,284,1,133.25,133.25,121,121.0
2474,15712,9,5,1072.3600000000001,214.47200000000004,486,97.2
2475,15713,143,2,356.7,178.35,150,75.0
2476,15714,12,2,330.03000000000003,165.01500000000001,186,93.0
2477,15716,146,4,1101.11,275.2775,738,184.5
2478,15717,234,1,150.3,150.3,70,70.0
2479,15719,33,13,5030.07,386.92846153846153,2718,209.07692307692307
2480,15720,24,1,598.73,598.73,281,281.0
2481,15721,12,1,471.40000000000003,471.40000000000003,388,388.0
2482,15722,36,5,2211.21,442.242,1023,204.6
2483,15723,365,1,190.70000000000002,190.70000000000002,73,73.0
2484,15724,201,2,218.25,109.125,73,36.5
2485,15725,15,1,415.25,415.25,221,221.0
2486,15727,17,7,5159.06,737.0085714285715,3063,437.57142857142856
2487,15729,213,1,85.0,85.0,28,28.0
2488,15730,66,3,1120.88,373.6266666666667,689,229.66666666666666
2489,15732,212,2,294.12,147.06,215,107.5
2490,15733,283,1,162.3,162.3,62,62.0
2491,15734,115,2,1339.45,669.725,346,173.0
2492,15737,15,8,1188.1200000000001,148.51500000000001,597,74.625
2493,15738,19,16,4812.42,300.77625,2982,186.375
2494,15739,66,1,449.12,449.12,472,472.0
2495,15740,49,1,154.88,154.88,152,152.0
2496,15743,16,4,775.96,193.99,214,53.5
2497,15744,78,1,34.8,34.8,120,120.0
2498,15745,19,4,1094.5900000000001,273.64750000000004,421,105.25
2499,15746,134,1,196.88,196.88,178,178.0
2500,15747,13,3,946.64,315.5466666666667,466,155.33333333333334
2501,15748,40,1,144.36,144.36,50,50.0
2502,15749,235,3,44534.3,14844.766666666668,18028,6009.333333333333
2503,15750,3,8,2463.05,307.88125,1783,222.875
2504,15752,40,7,2626.6,375.2285714285714,1960,280.0
2505,15753,305,1,79.2,79.2,144,144.0
2506,15754,51,3,458.57,152.85666666666665,199,66.33333333333333
2507,15755,10,6,2364.25,394.0416666666667,1427,237.83333333333334
2508,15756,61,4,528.01,132.0025,241,60.25
2509,15757,66,2,714.42,357.21,491,245.5
2510,15758,25,1,205.25,205.25,47,47.0
2511,15759,218,3,253.04000000000002,84.34666666666668,60,20.0
2512,15762,65,2,583.75,291.875,251,125.5
2513,15763,32,2,1086.92,543.46,271,135.5
2514,15764,88,6,3279.9700000000003,546.6616666666667,2050,341.6666666666667
2515,15766,64,1,315.06,315.06,170,170.0
2516,15768,116,3,621.83,207.27666666666667,244,81.33333333333333
2517,15769,7,26,56252.72,2163.566153846154,29672,1141.2307692307693
2518,15773,6,1,635.6800000000001,635.6800000000001,311,311.0
2519,15774,69,1,270.8,270.8,87,87.0
2520,15775,245,1,104.9,104.9,68,68.0
2521,15776,133,1,241.62,241.62,138,138.0
2522,15777,241,4,1047.1100000000001,261.77750000000003,378,94.5
2523,15780,184,3,475.28000000000003,158.42666666666668,220,73.33333333333333
2524,15781,25,3,345.46000000000004,115.15333333333335,180,60.0
2525,15782,10,3,2614.74,871.5799999999999,864,288.0
2526,15783,11,1,246.3,246.3,212,212.0
2527,15785,33,5,2328.9700000000003,465.79400000000004,1612,322.4
2528,15786,46,3,4919.0,1639.6666666666667,3340,1113.3333333333333
2529,15787,26,3,933.26,311.08666666666664,534,178.0
2530,15789,358,1,351.3,351.3,438,438.0
2531,15790,10,1,218.75,218.75,113,113.0
2532,15791,44,2,1612.69,806.345,731,365.5
2533,15793,15,3,965.61,321.87,553,184.33333333333334
2534,15795,150,1,610.01,610.01,581,581.0
2535,15796,1,8,2708.61,338.57625,860,107.5
2536,15797,113,4,2207.4,551.85,873,218.25
2537,15799,76,3,884.14,294.7133333333333,955,318.3333333333333
2538,15800,107,2,696.89,348.445,332,166.0
2539,15801,46,3,1063.95,354.65000000000003,570,190.0
2540,15802,143,1,451.42,451.42,1,1.0
2541,15803,51,1,415.82000000000005,415.82000000000005,290,290.0
2542,15804,1,13,4206.39,323.5684615384616,2565,197.30769230769232
2543,15805,23,17,5488.18,322.83411764705886,3367,198.05882352941177
2544,15806,46,3,784.58,261.5266666666667,602,200.66666666666666
2545,15807,50,3,903.9,301.3,430,143.33333333333334
2546,15808,306,4,3651.27,912.8175,1305,326.25
2547,15809,36,5,515.77,103.154,301,60.2
2548,15810,79,4,1391.98,347.995,861,215.25
2549,15811,22,6,2218.62,369.77,1071,178.5
2550,15812,107,5,1801.14,360.228,922,184.4
2551,15813,208,2,1303.9099999999999,651.9549999999999,603,301.5
2552,15814,17,4,1945.3300000000002,486.33250000000004,1271,317.75
2553,15815,64,5,2100.6,420.12,1856,371.2
2554,15819,49,4,1905.45,476.3625,1357,339.25
2555,15820,320,1,206.98,206.98,128,128.0
2556,15821,44,2,570.96,285.48,202,101.0
2557,15822,3,2,885.47,442.735,375,187.5
2558,15823,372,1,15.0,15.0,1,1.0
2559,15825,172,1,532.94,532.94,220,220.0
2560,15826,56,3,1654.31,551.4366666666666,963,321.0
2561,15827,73,14,1836.09,131.1492857142857,882,63.0
2562,15829,99,2,636.14,318.07,996,498.0
2563,15830,38,1,576.0,576.0,415,415.0
2564,15831,58,3,794.64,264.88,1092,364.0
2565,15832,254,1,836.79,836.79,465,465.0
2566,15834,70,4,2225.15,556.2875,961,240.25
2567,15835,44,4,954.09,238.5225,439,109.75
2568,15836,50,1,137.37,137.37,26,26.0
2569,15837,65,1,391.98,391.98,189,189.0
2570,15838,11,19,33643.08,1770.6884210526316,18368,966.7368421052631
2571,15839,33,3,1048.49,349.49666666666667,675,225.0
2572,15840,59,2,355.56,177.78,396,198.0
2573,15841,73,4,1224.06,306.015,942,235.5
2574,15843,304,1,118.95,118.95,27,27.0
2575,15844,46,1,130.73999999999998,130.73999999999998,134,134.0
2576,15845,18,8,3711.77,463.97125,1926,240.75
2577,15847,38,2,389.27,194.635,449,224.5
2578,15850,19,2,234.88,117.44,298,149.0
2579,15852,187,2,160.71,80.355,48,24.0
2580,15853,52,1,110.8,110.8,135,135.0
2581,15854,4,12,2969.12,247.42666666666665,926,77.16666666666667
2582,15855,137,5,712.24,142.448,470,94.0
2583,15856,4,27,16143.64,597.9125925925925,10866,402.44444444444446
2584,15857,19,1,297.0,297.0,308,308.0
2585,15858,16,5,1427.57,285.514,1163,232.6
2586,15860,41,8,965.16,120.645,437,54.625
2587,15861,12,8,3146.92,393.365,2528,316.0
2588,15862,8,4,832.88,208.22,585,146.25
2589,15863,26,2,68.84,34.42,19,9.5
2590,15864,22,6,1936.32,322.71999999999997,1192,198.66666666666666
2591,15865,41,3,895.13,298.37666666666667,368,122.66666666666667
2592,15866,101,1,211.89,211.89,124,124.0
2593,15867,5,15,3810.14,254.00933333333333,2052,136.8
2594,15869,277,2,149.64,74.82,175,87.5
2595,15870,33,1,351.44,351.44,333,333.0
2596,15872,15,2,316.25,158.125,187,93.5
2597,15874,64,7,4405.88,629.4114285714286,2534,362.0
2598,15877,2,2,490.33,245.165,368,184.0
2599,15880,369,1,329.03,329.03,202,202.0
2600,15881,312,5,501.39,100.27799999999999,260,52.0
2601,15882,199,4,516.36,129.09,276,69.0
2602,15883,2,2,396.48,198.24,223,111.5
2603,15885,93,3,379.35,126.45,111,37.0
2604,15886,60,1,181.09,181.09,147,147.0
2605,15888,81,1,168.31,168.31,76,76.0
2606,15889,157,2,420.07,210.035,206,103.0
2607,15891,227,1,511.68,511.68,418,418.0
2608,15894,253,2,258.25,129.125,164,82.0
2609,15895,150,1,179.17,179.17,94,94.0
2610,15897,194,2,208.59,104.295,223,111.5
2611,15898,1,5,1383.83,276.76599999999996,567,113.4
2612,15899,369,1,56.25,56.25,39,39.0
2613,15900,24,1,337.28000000000003,337.28000000000003,216,216.0
2614,15901,17,3,351.73,117.24333333333334,379,126.33333333333333
2615,15903,10,7,5126.76,732.3942857142857,2410,344.2857142857143
2616,15904,8,1,164.68,164.68,84,84.0
2617,15906,20,7,1567.69,223.9557142857143,544,77.71428571428571
2618,15907,4,3,882.72,294.24,478,159.33333333333334
2619,15909,174,1,191.94,191.94,98,98.0
2620,15910,1,8,1228.88,153.61,1013,126.625
2621,15912,178,2,264.62,132.31,185,92.5
2622,15916,16,8,1502.8600000000001,187.85750000000002,752,94.0
2623,15917,248,1,123.1,123.1,42,42.0
2624,15918,191,2,334.23,167.115,153,76.5
2625,15919,20,2,525.69,262.845,385,192.5
2626,15920,154,4,167.5,41.875,99,24.75
2627,15921,173,1,323.03000000000003,323.03000000000003,162,162.0
2628,15922,373,1,369.5,369.5,138,138.0
2629,15923,373,1,127.08,127.08,122,122.0
2630,15925,194,1,207.15,207.15,93,93.0
2631,15930,67,1,426.63,426.63,139,139.0
2632,15932,4,8,2495.87,311.98375,2325,290.625
2633,15933,21,3,1107.46,369.15333333333336,885,295.0
2634,15935,239,2,416.86,208.43,115,57.5
2635,15937,64,1,145.35000000000002,145.35000000000002,73,73.0
2636,15938,112,5,404.58000000000004,80.91600000000001,240,48.0
2637,15939,90,15,6115.01,407.6673333333334,4728,315.2
2638,15940,311,1,35.8,35.8,4,4.0
2639,15942,134,1,337.44,337.44,232,232.0
2640,15944,277,1,325.1,325.1,50,50.0
2641,15945,365,1,181.0,181.0,52,52.0
2642,15947,83,1,1708.24,1708.24,898,898.0
2643,15948,8,2,955.24,477.62,567,283.5
2644,15949,17,2,364.72,182.36,284,142.0
2645,15950,32,4,1744.71,436.1775,719,179.75
2646,15951,9,2,708.22,354.11,313,156.5
2647,15952,34,4,781.91,195.4775,391,97.75
2648,15953,15,8,1657.28,207.16,891,111.375
2649,15955,24,14,4416.26,315.44714285714286,2135,152.5
2650,15957,32,1,428.89,428.89,211,211.0
2651,15958,74,1,104.35,104.35,33,33.0
2652,15963,20,2,470.76,235.38,298,149.0
2653,15965,17,4,808.87,202.2175,434,108.5
2654,15967,23,2,397.68,198.84,205,102.5
2655,15969,3,3,666.1,222.03333333333333,124,41.333333333333336
2656,15970,304,1,314.09999999999997,314.09999999999997,116,116.0
2657,15971,18,12,4199.85,349.9875,1717,143.08333333333334
2658,15973,367,1,307.82000000000005,307.82000000000005,106,106.0
2659,15974,39,7,3442.15,491.7357142857143,2262,323.14285714285717
2660,15975,84,1,371.01,371.01,243,243.0
2661,15976,165,2,427.64,213.82,275,137.5
2662,15977,17,2,1054.73,527.365,1016,508.0
2663,15978,77,1,1098.78,1098.78,888,888.0
2664,15980,89,3,2398.86,799.62,1560,520.0
2665,15981,25,8,3408.48,426.06,1866,233.25
2666,15983,22,4,1465.12,366.28,886,221.5
2667,15984,3,10,2780.63,278.063,1815,181.5
2668,15985,123,2,1142.42,571.21,1086,543.0
2669,15986,30,1,168.12,168.12,268,268.0
2670,15987,12,7,1432.77,204.68142857142857,1533,219.0
2671,15988,19,1,156.78,156.78,180,180.0
2672,15990,44,2,792.11,396.055,443,221.5
2673,15992,4,1,41.989999999999995,41.989999999999995,17,17.0
2674,15993,9,7,2777.67,396.81,2037,291.0
2675,15994,55,1,414.27,414.27,173,173.0
2676,15996,88,6,1032.58,172.09666666666666,380,63.333333333333336
2677,15998,37,5,3080.22,616.044,2032,406.4
2678,16000,3,3,12393.7,4131.233333333334,5110,1703.3333333333333
2679,16003,30,5,2735.37,547.074,1185,237.0
2680,16005,12,4,578.71,144.6775,280,70.0
2681,16006,211,1,101.4,101.4,84,84.0
2682,16007,48,4,1693.81,423.4525,1388,347.0
2683,16008,24,3,478.78,159.59333333333333,323,107.66666666666667
2684,16009,22,4,972.11,243.0275,366,91.5
2685,16010,246,3,392.4,130.79999999999998,202,67.33333333333333
2686,16011,8,16,3352.96,209.56,2035,127.1875
2687,16012,35,3,1415.29,471.7633333333333,799,266.3333333333333
2688,16013,4,47,37130.6,790.0127659574467,15536,330.5531914893617
2689,16014,38,3,646.83,215.61,258,86.0
2690,16015,4,3,704.55,234.85,907,302.3333333333333
2691,16016,3,8,1465.51,183.18875,602,75.25
2692,16017,47,1,211.88,211.88,102,102.0
2693,16018,39,2,408.9,204.45,190,95.0
2694,16019,47,9,3786.24,420.6933333333333,1733,192.55555555555554
2695,16020,17,3,851.01,283.67,487,162.33333333333334
2696,16022,260,1,602.63,602.63,255,255.0
2697,16023,46,3,719.81,239.93666666666664,358,119.33333333333333
2698,16024,12,1,251.03,251.03,397,397.0
2699,16025,30,1,439.65999999999997,439.65999999999997,338,338.0
2700,16026,43,1,236.09,236.09,243,243.0
2701,16027,92,6,934.62,155.77,1147,191.16666666666666
2702,16029,39,63,80850.84,1283.3466666666666,40108,636.6349206349206
2703,16030,310,1,331.24,331.24,283,283.0
2704,16031,92,2,547.9,273.95,421,210.5
2705,16033,6,20,8778.82,438.941,3529,176.45
2706,16034,196,3,437.70000000000005,145.9,242,80.66666666666667
2707,16036,87,2,758.9200000000001,379.46000000000004,716,358.0
2708,16037,270,3,855.02,285.00666666666666,428,142.66666666666666
2709,16038,8,3,471.78,157.26,244,81.33333333333333
2710,16040,65,3,1313.55,437.84999999999997,684,228.0
2711,16041,31,3,3166.4,1055.4666666666667,1584,528.0
2712,16042,22,5,1177.47,235.494,743,148.6
2713,16043,38,4,773.99,193.4975,503,125.75
2714,16045,120,4,1340.7,335.175,897,224.25
2715,16048,373,2,256.44,128.22,144,72.0
2716,16049,40,3,1074.81,358.27,763,254.33333333333334
2717,16050,174,1,137.9,137.9,278,278.0
2718,16052,54,1,362.06,362.06,282,282.0
2719,16053,33,2,1511.95,755.975,1793,896.5
2720,16054,145,1,783.9,783.9,380,380.0
2721,16055,221,1,134.8,134.8,22,22.0
2722,16056,45,1,650.75,650.75,345,345.0
2723,16057,16,7,2263.12,323.30285714285714,863,123.28571428571429
2724,16059,66,6,1453.16,242.19333333333336,641,106.83333333333333
2725,16062,10,4,1153.62,288.405,800,200.0
2726,16063,260,1,335.32,335.32,262,262.0
2727,16065,365,1,367.14,367.14,228,228.0
2728,16066,17,5,1521.04,304.20799999999997,935,187.0
2729,16070,22,2,852.15,426.075,457,228.5
2730,16071,45,1,326.24,326.24,180,180.0
2731,16072,288,1,584.3199999999999,584.3199999999999,140,140.0
2732,16073,297,1,122.4,122.4,48,48.0
2733,16076,3,10,2234.73,223.473,1435,143.5
2734,16078,284,1,79.2,79.2,16,16.0
2735,16079,17,3,1352.0,450.6666666666667,864,288.0
2736,16080,82,2,217.16,108.58,128,64.0
2737,16081,56,5,2799.42,559.884,1473,294.6
2738,16083,101,2,1317.62,658.81,908,454.0
2739,16084,299,1,436.18,436.18,216,216.0
2740,16085,23,5,981.51,196.302,636,127.2
2741,16086,59,5,1121.39,224.27800000000002,511,102.2
2742,16091,155,2,315.06,157.53,154,77.0
2743,16092,115,3,817.86,272.62,628,209.33333333333334
2744,16093,107,1,17.0,17.0,20,20.0
2745,16094,12,4,1078.23,269.5575,647,161.75
2746,16096,264,1,320.62,320.62,155,155.0
2747,16097,240,1,185.04999999999998,185.04999999999998,87,87.0
2748,16098,88,7,2005.63,286.5185714285714,613,87.57142857142857
2749,16099,50,3,731.9,243.96666666666667,434,144.66666666666666
2750,16101,71,1,1290.7,1290.7,757,757.0
2751,16102,42,3,1842.14,614.0466666666667,942,314.0
2752,16103,7,6,1429.64,238.27333333333334,558,93.0
2753,16104,62,1,298.21,298.21,122,122.0
2754,16105,249,1,336.96,336.96,330,330.0
2755,16106,66,1,108.38,108.38,74,74.0
2756,16107,18,7,3204.1600000000003,457.7371428571429,1176,168.0
2757,16108,85,1,842.5,842.5,615,615.0
2758,16109,219,2,611.88,305.94,612,306.0
2759,16110,45,3,1320.95,440.31666666666666,720,240.0
2760,16112,143,4,195.74,48.935,574,143.5
2761,16113,183,1,161.38,161.38,176,176.0
2762,16114,171,1,135.75000000000003,135.75000000000003,43,43.0
2763,16115,10,8,1660.8799999999999,207.60999999999999,994,124.25
2764,16116,212,1,612.78,612.78,248,248.0
2765,16117,190,1,232.21,232.21,130,130.0
2766,16119,8,2,423.36,211.68,240,120.0
2767,16120,59,4,1309.14,327.285,878,219.5
2768,16121,57,2,854.66,427.33,576,288.0
2769,16122,73,4,684.42,171.105,1128,282.0
2770,16123,52,1,307.78000000000003,307.78000000000003,170,170.0
2771,16124,317,1,249.0,249.0,48,48.0
2772,16125,367,1,289.35,289.35,124,124.0
2773,16126,29,4,6287.77,1571.9425,2125,531.25
2774,16127,39,1,656.25,656.25,323,323.0
2775,16128,18,5,1880.22,376.044,988,197.6
2776,16131,52,6,3506.54,584.4233333333333,1802,300.3333333333333
2777,16133,4,33,14589.04,442.09212121212124,8887,269.3030303030303
2778,16134,22,2,618.09,309.045,371,185.5
2779,16135,263,1,517.55,517.55,209,209.0
